spellID	key	status	enUS	zhCN	srcType	avail	path	price	notes	nSources	factions	classes	itemIDs	clientSourceType	clientSourceText	clientFaction	inInventory
88741	provisional-88741	verified	Mount 88741	西风幼龙	reputation_vendor	obtainable	地狱咆哮近卫军（崇拜） > 托尔巴拉德半岛 > 普格	200枚托尔巴拉德奖章	部落购买；联盟对应购买条件为巴拉丁守卫者（崇拜）	1			65356	0			True
88742	drake-of-the-north-wind	candidate	Drake of the North Wind	北风幼龙	boss_drop	obtainable	奥丹姆 > 旋云之巅H > 阿尔泰鲁斯			1			63040	0			True
88744	drake-of-the-south-wind	candidate	Drake of the South Wind	南风幼龙	boss_drop	obtainable	奥丹姆 > 风神王座 > 奥拉基尔			1			63041	0			True
88746	vitreous-stone-drake	candidate	Vitreous Stone Drake	琉璃石幼龙	boss_drop	obtainable	深岩之洲 > 石岩之心H > 岩皮			1			63043	0			True
88748	provisional-88748	candidate	Mount 88748	棕色骑乘骆驼	vendor	unknown	奥丹姆 > 拉穆卡恒 > 铁匠阿巴西	80金币		1			63044	0			True
88749	provisional-88749	candidate	Mount 88749	褐色骑乘骆驼	vendor	unknown	奥丹姆 > 拉穆卡恒 > 铁匠阿巴西	80金币		1			63045	0			True
88750	provisional-88750	candidate	Mount 88750	灰色骑乘骆驼	vendor	unknown	奥丹姆 > 神秘的骆驼雕像	骆驼雕像事件奖励		1			63046	0			True
88990	provisional-88990	verified	Mount 88990	暗色凤凰	event	limited_time	流沙秘宝库			1			63125	0			True
90621	provisional-90621	candidate	Mount 90621	黄金狮王	vendor	unknown	联盟 > 暴风城 > 黄金狮王	100金币（声望折扣）		1			62298	0		1	True
92155	provisional-92155	candidate	Mount 92155	深蓝其拉作战坦克	crafted	unknown	考古学			1			64883	0			True
92231	provisional-92231	verified	Mount 92231	鬼灵战马	reputation_vendor	obtainable	巴拉丁守卫者（崇拜） > 托尔巴拉德半岛 > 军需官布雷泽	165枚托尔巴拉德奖章 + 50金币	联盟专属	1			64998	0		1	True
92232	provisional-92232	verified	Mount 92232	鬼灵座狼	reputation_vendor	obtainable	地狱咆哮近卫军（崇拜） > 托尔巴拉德半岛 > 普格	165枚托尔巴拉德奖章 + 50金币	部落专属	1			64999	0		0	True
93326	provisional-93326	candidate	Mount 93326	沙石幼龙	crafted	unknown	炼金术			1			65891	0			True
93623	fact-93623	candidate	Mount 93623	斑纹幼龙	research	unknown	来源待补全			1				0			True
93644	provisional-93644	candidate	Mount 93644	库卡隆横扫者	vendor	unknown	部落 > 奥格瑞玛 > 库卡隆横扫者	100金币（声望折扣）		1			67107	0		0	True
96491	armored-razzashi-raptor	candidate	Armored Razzashi Raptor	装甲拉扎什迅猛龙	boss_drop	obtainable	荆棘谷 > 祖尔格拉布H > 血领主曼多基尔			1			68823	0			True
96499	swift-zulian-panther	candidate	Swift Zulian Panther	迅捷祖利安黑豹	boss_drop	obtainable	荆棘谷 > 祖尔格拉布H > 高阶祭司基尔娜拉			1			68824	0			True
96503	fact-96503	candidate	Amani Dragonhawk	阿曼尼龙鹰	research	unknown	怀旧服投放待核实		原版 TCG 实体卡兑换码无法在怀旧服兑换；仅在核实国服怀旧服官方复刻渠道后才显示玩家来源。	1				0			True
97359	provisional-97359	candidate	Mount 97359	浴火角鹰兽	achievement	unknown	熔火前线的攻势			1			69213	0			True
97493	pureblood-fire-hawk	candidate	Pureblood Fire Hawk	纯血火鹰	boss_drop	obtainable	海加尔山 > 火焰之地H > 拉格纳罗斯			1			69224	0			True
97501	provisional-97501	candidate	Mount 97501	绿焰火鹰	achievement	obtainable	海加尔山 > 火焰之地 > 火焰之地团队成就			1			69226	0			True
97560	provisional-97560	candidate	Mount 97560	堕落火鹰	boss_drop	unknown	海加尔山 > 火焰之地 > 拉格纳罗斯			1			69230	0			True
97581	fact-97581	candidate	Savage Raptor	野蛮迅猛龙	research	unknown	怀旧服投放待核实		原版 TCG 实体卡兑换码无法在怀旧服兑换；仅在核实国服怀旧服官方复刻渠道后才显示玩家来源。	1				0			True
98204	amani-battle-bear	candidate	Amani Battle Bear	阿曼尼斗熊	boss_drop	obtainable	幽魂之地 > 祖阿曼H（限时挑战） > 达卡拉			1			69747	0			True
98718	tamed-seahorse	candidate	Tamed Seahorse	驯服的海马	rare_drop	obtainable	瓦丝琪尔 > 波赛冬斯			1			67151	0			True
98727	provisional-98727	candidate	Mount 98727	飞翼守护者	store	unknown	详细地点待核实			1			69846	0			True
100332	provisional-100332	candidate	Mount 100332	勇猛的战驹	achievement	obtainable	评级战场 > 评级战场成就：联盟精兵		PVP 评级战场成就：联盟精兵奖励，非背包物品。	1			70909	0		1	True
100333	provisional-100333	candidate	Mount 100333	勇猛的战狼	achievement	obtainable	评级战场 > 评级战场成就：部落精兵		PVP 评级战场成就：部落精兵奖励，非背包物品。	1			70910	0		0	True
101282	fact-101282	candidate	Mount 101282	残忍角斗士的暮光幼龙	achievement	limited_time	竞技场 3v3 > 第 9 赛季 > 角斗士赛季奖励		PVP 竞技场 第 9 赛季角斗士奖励；赛季限定，非背包物品。	1				0			True
101542	flametalon-of-alysrazor	candidate	Flametalon of Alysrazor	奥利瑟拉佐尔的烈焰之爪	boss_drop	obtainable	海加尔山 > 火焰之地 > 奥利瑟拉佐尔			1			71665	0			True
101573	fact-101573	candidate	Swift Shorestrider	迅捷海滨陆行鸟	research	unknown	怀旧服投放待核实		原版 TCG 实体卡兑换码无法在怀旧服兑换；仅在核实国服怀旧服官方复刻渠道后才显示玩家来源。	1				0			True
101821	fact-101821	candidate	Mount 101821	冷酷角斗士的暮光幼龙	achievement	limited_time	竞技场 3v3 > 第 9 赛季 > 角斗士赛季奖励		PVP 竞技场 第 9 赛季角斗士奖励；赛季限定，非背包物品。	1				0			True
102346	provisional-102346	candidate	Mount 102346	迅捷森林陆行鸟	vendor	unknown	暗月马戏团 > 暗月岛 > 兰拉	180张暗月奖券		1			72140	0			True
102349	provisional-102349	candidate	Mount 102349	迅捷春日陆行鸟	vendor	unknown	复活节 > 复活节商人 > 复活节商人	500个复活节巧克力		1			72145	0			True
102350	provisional-102350	candidate	Mount 102350	迅捷爱情鸟	vendor	unknown	情人节 > 暴风城 / 奥格瑞玛 > 可爱的商贩	270个爱情信物		1			72146	0			True
102488	fact-102488	candidate	Mount 102488	白色骑乘骆驼	rare_drop	obtainable	奥丹姆 > 多姆斯·驼贮			1				0			True
102514	fact-102514	candidate	Corrupted Hippogryph	堕落角鹰兽	research	unknown	怀旧服投放待核实		原版 TCG 实体卡兑换码无法在怀旧服兑换；仅在核实国服怀旧服官方复刻渠道后才显示玩家来源。	1				0			True
103081	provisional-103081	candidate	Mount 103081	暗月跳舞熊	vendor	unknown	暗月马戏团 > 暗月岛 > 兰拉	180张暗月奖券		1			73766	0			True
103195	provisional-103195	candidate	Mount 103195	高山马	vendor	unknown	吉尔尼斯 > 格雷迈恩庄园 > 阿斯特丽德·长袜	10,000金币		1			73838	0			True
103196	provisional-103196	candidate	Mount 103196	迅捷高山马	vendor	unknown	吉尔尼斯 > 格雷迈恩庄园 > 阿斯特丽德·长袜	10,000金币		1			73839	0			True
107203	provisional-107203	candidate	Mount 107203	泰瑞尔的天使战马	promotion	unknown	详细地点待核实			1			76755	0			True
107516	provisional-107516	candidate	Mount 107516	幽灵狮鹫	promotion	unknown	详细地点待核实			1			76889	0			True
107517	provisional-107517	candidate	Mount 107517	幽灵驭风者	promotion	unknown	详细地点待核实			1			76902	0			True
107842	blazing-drake	candidate	Blazing Drake	炽炎幼龙	boss_drop	obtainable	时光之穴 > 巨龙之魂 > 死亡之翼的疯狂			1			77067	0			True
107844	provisional-107844	candidate	Mount 107844	暮光先驱者	boss_drop	unknown	时光之穴 > 巨龙之魂H > 死亡之翼的疯狂			1			77068	0			True
107845	life-binders-handmaiden	candidate	Life-Binder's Handmaiden	生命缚誓者的仆从	boss_drop	obtainable	时光之穴 > 巨龙之魂 > 死亡之翼的疯狂			1			77069	0			True
110039	experiment-12-b	candidate	Experiment 12-B	实验体12-B	boss_drop	obtainable	时光之穴 > 巨龙之魂 > 奥卓克希昂			1			78919	0			True
110051	provisional-110051	candidate	Mount 110051	守护巨龙之心	store	unknown	详细地点待核实			1			78924	0			True
113120	fact-113120	candidate	Feldrake	邪能幼龙	research	unknown	怀旧服投放待核实		原版 TCG 实体卡兑换码无法在怀旧服兑换；仅在核实国服怀旧服官方复刻渠道后才显示玩家来源。	1				0			True
113199	provisional-113199	candidate	Mount 113199	翠绿云端翔龙	quest	unknown	展翅高飞			1			79802	0			True
118089	provisional-118089	candidate	Mount 118089	天蓝水黾	reputation_vendor	obtainable	垂钓翁（崇拜） > 卡桑琅丛林 > 垂钓翁码头 > 纳特·帕格尔	4,000金币	需垂钓翁崇拜购买。	1			81354	0			True
118737	provisional-118737	candidate	Mount 118737	熊猫人风筝	achievement	unknown	熊猫人特使			1			81559	0		0	True
120043	provisional-120043	candidate	Mount 120043	宝石玛瑙猎豹	crafted	unknown	珠宝加工			1			82453	0			True
120395	fact-120395	candidate	Mount 120395	绿色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	1金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
120822	fact-120822	candidate	Mount 120822	巨型红色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	10金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
121820	provisional-121820	candidate	Mount 121820	黑曜夜行者	promotion	unknown	详细地点待核实			1			83086	0			True
121836	provisional-121836	candidate	Mount 121836	蓝宝石猎豹	crafted	unknown	珠宝加工			1			83090	0			True
121837	provisional-121837	candidate	Mount 121837	翡翠猎豹	crafted	unknown	珠宝加工			1			83088	0			True
121838	provisional-121838	candidate	Mount 121838	红宝石猎豹	crafted	unknown	珠宝加工			1			83087	0			True
121839	provisional-121839	candidate	Mount 121839	日长石猎豹	crafted	unknown	珠宝加工			1			83089	0			True
122708	provisional-122708	candidate	Mount 122708	雄壮远足牦牛	vendor	unknown	昆莱山 > 野牛人前线 > 表叔大口袋	120,000金币		1			84101	0			True
123182	fact-123182	candidate	Mount 123182	白色骑乘牦牛	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
123886	provisional-123886	candidate	Mount 123886	琥珀巨蝎	reputation_vendor	obtainable	卡拉克西（崇拜） > 恐惧废土 > 卡拉克西维斯 > 琥珀匠师齐克	2,000金币		1			85262	0			True
123992	provisional-123992	candidate	Mount 123992	碧蓝云端翔龙	quest	unknown	展翅高飞			1			85430	0			True
123993	provisional-123993	candidate	Mount 123993	金色云端翔龙	quest	unknown	展翅高飞			1			85429	0			True
124408	provisional-124408	candidate	Mount 124408	雷霆翡翠云端翔龙	reputation_vendor	obtainable	云端翔龙骑士团（崇拜） > 翡翠林 > 百木园 > 雷霆翡翠云端翔龙	3,000金币		1			85666	0			True
124550	fact-124550	candidate	Mount 124550	灾变角斗士暮光幼龙	achievement	limited_time	竞技场 3v3 > 第 11 赛季 > 角斗士赛季奖励		PVP 竞技场 第 11 赛季角斗士奖励；赛季限定，非背包物品。	1				0			True
124659	provisional-124659	candidate	Mount 124659	皇家魁麟	promotion	unknown	详细地点待核实			1			85870	0			True
126507	provisional-126507	candidate	Mount 126507	衰变凯帕铀火箭	crafted	unknown	工程学			1			87250	0			True
126508	provisional-126508	candidate	Mount 126508	对地同步世界旋转器	crafted	unknown	工程学			1			87251	0			True
127154	provisional-127154	candidate	Mount 127154	玛瑙云端翔龙	quest	unknown	突袭！			1			87768	0			True
127156	provisional-127156	candidate	Mount 127156	猩红云端翔龙	achievement	unknown	《熊猫人之谜》英雄的荣耀			1			87769	0			True
127158	heavenly-onyx-cloud-serpent	candidate	Heavenly Onyx Cloud Serpent	神圣玛瑙云端翔龙	boss_drop	obtainable	昆莱山 > 怒之煞 > 怒之煞			1			87771	0			True
127161	provisional-127161	candidate	Mount 127161	神圣猩红云端翔龙	achievement	unknown	潘达利亚团队的荣耀			1			87773	0			True
127164	provisional-127164	candidate	Mount 127164	神圣金色云端翔龙	reputation_vendor	obtainable	云端翔龙骑士团（崇拜） > 翡翠林 > 百木园 > 织雾者顾严	3,000金币		1			87774	0			True
127165	provisional-127165	candidate	Mount 127165	神圣翠绿云端翔龙	event	unknown	详细地点待核实			1			87775	0			True
127169	provisional-127169	candidate	Mount 127169	神圣碧蓝云端翔龙	achievement	unknown	详细地点待核实			1			87776	0			True
127170	astral-cloud-serpent	candidate	Astral Cloud Serpent	星光云端翔龙	boss_drop	obtainable	昆莱山 > 魔古山宝库 > 伊拉贡			1			87777	0			True
127174	provisional-127174	candidate	Mount 127174	天蓝骑乘仙鹤	reputation_vendor	obtainable	金莲教（崇拜） > 锦绣谷 > 双月殿 / 七星殿 > 宽仁的贾鲁	2,500金币		1			87781	0			True
127176	provisional-127176	candidate	Mount 127176	金黄骑乘仙鹤	reputation_vendor	obtainable	金莲教（崇拜） > 锦绣谷 > 双月殿 / 七星殿 > 宽仁的贾鲁	2,500金币		1			87782	0			True
127177	provisional-127177	candidate	Mount 127177	帝王骑乘仙鹤	reputation_vendor	obtainable	金莲教（崇拜） > 锦绣谷 > 双月殿 / 七星殿 > 宽仁的贾鲁	2,500金币		1			87783	0			True
127178	fact-127178	candidate	Mount 127178	丛林骑乘仙鹤	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
127209	fact-127209	candidate	Mount 127209	黑色骑乘牦牛	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
127213	fact-127213	candidate	Mount 127213	棕色骑乘牦牛	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
127216	provisional-127216	candidate	Mount 127216	灰色骑乘牦牛	vendor	unknown	昆莱山 > 野牛人前线 > 表叔大口袋	3,000金币		1			87788	0			True
127220	provisional-127220	candidate	Mount 127220	金色骑乘牦牛	vendor	unknown	昆莱山 > 野牛人前线 > 表叔大口袋	3,000金币		1			87789	0			True
127271	fact-127271	candidate	Mount 127271	猩红水黾	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
127272	fact-127272	candidate	Mount 127272	橙色水黾	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
127274	fact-127274	candidate	Mount 127274	碧玉水黾	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
127278	fact-127278	candidate	Mount 127278	金色水黾	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
127286	fact-127286	candidate	Mount 127286	黑色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	1金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127287	fact-127287	candidate	Mount 127287	蓝色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	1金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127288	fact-127288	candidate	Mount 127288	棕色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	1金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127289	fact-127289	candidate	Mount 127289	紫色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	1金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127290	fact-127290	candidate	Mount 127290	红色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	1金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127293	fact-127293	candidate	Mount 127293	巨型绿色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	10金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127295	fact-127295	candidate	Mount 127295	巨型黑色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	10金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127302	fact-127302	candidate	Mount 127302	巨型蓝色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	10金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127308	fact-127308	candidate	Mount 127308	巨型棕色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	10金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
127310	fact-127310	candidate	Mount 127310	巨型紫色龙龟	vendor	unknown	熊猫人：直接购买；其他种族：火金派或土水派（崇拜） > 奥格瑞玛 > 荣誉谷 / 暴风城 > 乌龟大师吴玳（部落）/ 老白鼻（联盟）	10金币	普通龙龟 6 只、巨型龙龟 6 只；均为召唤法术，非背包物品。	1				0			True
129552	fact-129552	candidate	Mount 129552	赤红熊猫人凤凰	research	unknown	国服怀旧服投放待核实		现有旧兑换路径不作为怀旧服玩家可见来源；待核实实际国服怀旧服投放渠道。	1				0			True
129918	provisional-129918	candidate	Mount 129918	雷霆天神云端翔龙	reputation_vendor	obtainable	金莲教（崇拜） > 锦绣谷 > 双月殿 / 七星殿 > 雷霆天神云端翔龙	2,500金币		1			89304	0			True
129932	provisional-129932	candidate	Mount 129932	绿色影踪派骑乘虎	reputation_vendor	obtainable	影踪派（崇拜） > 螳螂高原 > 影踪卫戍营 > 狡狐鲁西	2,500金币		1			89305	0			True
129934	provisional-129934	candidate	Mount 129934	蓝色影踪派骑乘虎	reputation_vendor	obtainable	影踪派（崇拜） > 螳螂高原 > 影踪卫戍营 > 狡狐鲁西	2,500金币		1			89307	0			True
129935	provisional-129935	candidate	Mount 129935	红色影踪派骑乘虎	reputation_vendor	obtainable	影踪派（崇拜） > 螳螂高原 > 影踪卫戍营 > 狡狐鲁西	2,500金币		1			89306	0			True
130086	provisional-130086	candidate	Mount 130086	棕色骑乘山羊	reputation_vendor	obtainable	阡陌客（崇拜） > 四风谷 > 半山 > 吉娜·泥爪	2,000金币		1			89362	0			True
130092	provisional-130092	candidate	Mount 130092	红色筋斗云	reputation_vendor	obtainable	游学者周卓（崇拜） > 锦绣谷 > 魔古山宫殿 > 谭欣眺	600金币		1			89363	0			True
130137	provisional-130137	candidate	Mount 130137	白色骑乘山羊	reputation_vendor	obtainable	阡陌客（崇拜） > 四风谷 > 半山 > 吉娜·泥爪	2,000金币		1			89390	0			True
130138	provisional-130138	candidate	Mount 130138	黑色骑乘山羊	reputation_vendor	obtainable	阡陌客（崇拜） > 四风谷 > 半山 > 吉娜·泥爪	2,000金币		1			89391	0			True
130965	son-of-galleon	candidate	Son of Galleon	炮舰之子	boss_drop	obtainable	四风谷 > 炮舰 > 炮舰			1			89783	0			True
130985	provisional-130985	candidate	Mount 130985	熊猫人风筝	achievement	unknown	熊猫人特使			1			89785	0		1	True
132036	thundering-ruby-cloud-serpent	candidate	Thundering Ruby Cloud Serpent	雷霆红玉云端翔龙	boss_drop	obtainable	锦绣谷 > 阿拉尼 > 阿拉尼			1			90655	0			True
132117	fact-132117	candidate	Mount 132117	燃灰熊猫人凤凰	research	unknown	国服怀旧服投放待核实		现有旧兑换路径不作为怀旧服玩家可见来源；待核实实际国服怀旧服投放渠道。	1				0			True
132118	fact-132118	candidate	Mount 132118	翠绿熊猫人凤凰	research	unknown	国服怀旧服投放待核实		现有旧兑换路径不作为怀旧服玩家可见来源；待核实实际国服怀旧服投放渠道。	1				0			True
132119	fact-132119	candidate	Mount 132119	蓝紫熊猫人凤凰	research	unknown	国服怀旧服投放待核实		现有旧兑换路径不作为怀旧服玩家可见来源；待核实实际国服怀旧服投放渠道。	1				0			True
133023	provisional-133023	candidate	Mount 133023	翠绿熊猫人风筝	achievement	unknown	鞍座紧缺			1			91802	0			True
134359	sky-golem	candidate	Sky Golem	飞天魔像	crafted	obtainable	工程学			1			95416	0			True
134573	provisional-134573	candidate	Mount 134573	追风	store	unknown	详细地点待核实			1			92724	0			True
135416	provisional-135416	verified	Mount 135416	重装狮鹫	reputation_vendor	obtainable	雄狮港先遣军（崇拜） > 卡桑琅丛林 > 特工马尔利	2,000金币	联盟专属	1			93168	0		1	True
135418	provisional-135418	verified	Mount 135418	重装双足飞龙	reputation_vendor	obtainable	统御先锋军（崇拜） > 卡桑琅丛林 > 撕咬者古卡纳	2,000金币	部落专属	1			93169	0		0	True
136163	provisional-136163	candidate	Mount 136163	雄壮狮鹫	quest	unknown	寂静无声			1			93385	0		1	True
136164	provisional-136164	verified	Mount 136164	雄壮双足飞龙	quest	obtainable	统御先锋军（崇拜） > 卡桑琅丛林 > 最黑暗的阴影之息		部落专属；统御先锋军战役最终任务奖励，并非绝版。	1	HORDE		93386	0		0	True
136400	provisional-136400	candidate	Mount 136400	装甲啸天龙	boss_drop	unknown	雷神岛 > 雷电王座 > 季鹍			1			93662	0			True
136471	spawn-of-horridon	candidate	Spawn of Horridon	赫利东的子嗣	boss_drop	obtainable	雷神岛 > 雷电王座 > 赫利东			1			93666	0			True
136505	fact-136505	candidate	Ghastly Charger	幽灵军马	research	unknown	怀旧服投放待核实		原版 TCG 实体卡兑换码无法在怀旧服兑换；仅在核实国服怀旧服官方复刻渠道后才显示玩家来源。	1				0			True
138423	provisional-138423	candidate	Mount 138423	冰蓝原始恐角龙	vendor	unknown	巨兽岛 > 乌达斯塔	乌达斯塔掉落		1			94228	0			True
138424	provisional-138424	candidate	Mount 138424	珀光原始恐角龙	vendor	unknown	巨兽岛 > 永恒者森达拉	9,999根巨兽骨头		1			94230	0			True
138425	provisional-138425	candidate	Mount 138425	岩灰原始恐角龙	vendor	unknown	巨兽岛 > 永恒者森达拉	9,999根巨兽骨头		1			94229	0			True
138426	provisional-138426	candidate	Mount 138426	翡翠原始恐角龙	vendor	unknown	巨兽岛 > 永恒者森达拉	9,999根巨兽骨头		1			94231	0			True
138640	provisional-138640	candidate	Mount 138640	白色原始迅猛龙	quest	unknown	堆积如山的巨型恐龙骨头			1			94290	0			True
138641	provisional-138641	candidate	Mount 138641	红色原始迅猛龙	boss_drop	unknown	巨兽岛 > 赞达拉战争使者 > 赞达拉战争使者			1			94291	0			True
138642	provisional-138642	candidate	Mount 138642	黑色原始迅猛龙	boss_drop	unknown	巨兽岛 > 赞达拉战争使者 > 赞达拉战争使者			1			94292	0			True
138643	provisional-138643	candidate	Mount 138643	绿色原始迅猛龙	boss_drop	unknown	巨兽岛 > 赞达拉战争使者 > 赞达拉战争使者			1			94293	0			True
139407	fact-139407	candidate	Mount 139407	恶毒角斗士云端翔龙	achievement	limited_time	竞技场 3v3 > 第 12 赛季 > 角斗士赛季奖励		PVP 竞技场 第 12 赛季角斗士奖励；赛季限定，非背包物品。	1				0			True
139442	thundering-cobalt-cloud-serpent	candidate	Thundering Cobalt Cloud Serpent	雷霆蓝晶云端翔龙	boss_drop	obtainable	雷神岛 > 纳拉克 > 纳拉克			1			95057	0			True
139448	spawn-of-jikun	verified	Spawn of Ji-Kun	季鹍之嗣	event	limited_time	国服 21 周年庆			1			95059	0			True
139595	provisional-139595	candidate	Mount 139595	装甲血翼蝠	store	unknown	详细地点待核实			1			95341	0			True
140249	provisional-140249	verified	Mount 140249	黄金原始恐角龙	reputation_vendor	obtainable	肯瑞托先锋军（崇拜） > 雷神岛 > 海伦·慧歌	3,000金币	联盟专属	1			95564	0		1	True
140250	provisional-140250	verified	Mount 140250	深红原始恐角龙	reputation_vendor	obtainable	夺日者先锋军（崇拜） > 雷神岛 > 瓦萨林·赤晨	3,000金币	部落专属	1			95565	0		0	True
142073	hearthsteed	candidate	Hearthsteed	炉石天马	promotion	limited_time	炉石传说			1			98618	0			True
142266	provisional-142266	candidate	Mount 142266	红色装甲龙鹰	achievement	unknown	坐骑大巡游			1			98104	0		0	True
142478	provisional-142478	candidate	Mount 142478	蓝色装甲龙鹰	achievement	unknown	坐骑大巡游			1			98259	0		1	True
142641	provisional-142641	candidate	Mount 142641	拳手的健壮穆山兽	event	unknown	详细地点待核实			1			98405	0			True
142878	provisional-142878	candidate	Mount 142878	魔法灵龙	store	unknown	详细地点待核实			1			97989	0			True
142910	fact-142910	candidate	Mount 142910	钢铁战马	vendor	unknown	旧版本商城 > 游戏商城 > 钢铁战马	钢铁战马：已绝版		1				0			True
146615	provisional-146615	candidate	Mount 146615	邪恶作战刃豹	vendor	unknown	挑战模式 > 潘达利亚挑战模式商人 > 通灵领主赛普	挑战模式：黄金		1			102514	0		1	True
146622	provisional-146622	candidate	Mount 146622	邪恶骷髅战马	vendor	unknown	挑战模式 > 潘达利亚挑战模式商人 > 亡灵卫兵奈萨里安	挑战模式：黄金		1			102533	0		0	True
148392	provisional-148392	candidate	Mount 148392	迦拉卡斯的子嗣	achievement	obtainable	锦绣谷 > 决战奥格瑞玛 > 团队的荣耀：决战奥格瑞玛		完成团队成就，不是加尔鲁什掉落。	1			104208	0			True
148396	fact-148396	candidate	Mount 148396	库卡隆战狼	achievement	unavailable	锦绣谷 > 决战奥格瑞玛 > 千钧一发：加尔鲁什·地狱咆哮		10人普通或更高难度、版本阶段限定；不是首领掉落。	1				0			True
148417	kor-kron-juggernaut	candidate	Kor'kron Juggernaut	库卡隆战蝎	boss_drop	obtainable	锦绣谷 > 决战奥格瑞玛25H > 加尔鲁什·地狱咆哮			1			104253	0			True
148428	fact-148428	candidate	Mount 148428	灰皮穆山兽	reputation_vendor	obtainable	皇帝少昊（崇拜） > 永恒岛 > 天神庭院 > 发言人古兰	2,000枚永恒铸币		1				0			True
148476	thundering-onyx-cloud-serpent	candidate	Thundering Onyx Cloud Serpent	雷霆玛瑙云端翔龙	rare_drop	obtainable	永恒岛 > 火龙		世界稀有精英掉落，不是加尔鲁什掉落。	1			104269	0			True
